id,lastUpdated,type,active,createdDate,endDate,endGold,endXp,gold,questSlot,randomID,status,turbotownID,win,xp
227,2024-01-30 03:44:25.867,random,true,2024-01-30 03:44:25.866,,,,100,3,632,active,9,,100
221,2024-01-30 03:12:05.058,random,false,2024-01-30 03:12:05.057,2024-01-30 22:24:21.169,0,50,100,3,626,completed,7,false,100
228,2024-01-30 03:44:29.571,random,false,2024-01-30 03:44:29.57,2024-02-01 01:18:55.33,0,50,100,2,633,completed,7,false,100
231,2024-01-30 04:38:18.851,random,false,2024-01-30 04:38:18.85,2024-02-01 01:40:31.759,100,150,100,2,636,completed,3,true,100
232,2024-01-30 04:38:35.027,random,false,2024-01-30 04:38:35.026,2024-02-01 01:40:41.761,100,150,100,2,637,completed,8,true,100
235,2024-02-01 01:19:02.206,random,false,2024-02-01 01:19:02.205,2024-02-01 01:40:54.574,100,150,100,2,640,completed,7,true,100
237,2024-02-01 01:40:51.04,random,false,2024-02-01 01:40:51.039,2024-02-01 02:34:12.039,0,50,100,2,642,completed,8,false,100
229,2024-01-30 03:44:44.988,random,false,2024-01-30 03:44:44.987,2024-02-01 02:34:24.598,0,50,100,3,634,completed,3,false,100
239,2024-02-01 01:53:57.083,random,false,2024-02-01 01:53:57.082,2024-02-01 02:34:38.428,0,50,100,3,644,completed,1,false,100
238,2024-02-01 01:46:07.996,random,false,2024-02-01 01:46:07.995,2024-02-01 02:34:43.379,0,50,100,2,643,completed,7,false,100
236,2024-02-01 01:40:48.161,random,false,2024-02-01 01:40:48.16,2024-02-01 03:02:27.885,0,50,100,2,641,completed,3,false,100
233,2024-01-30 22:24:31.513,random,false,2024-01-30 22:24:31.512,2024-02-01 03:02:38.793,0,50,100,3,638,completed,7,false,100
230,2024-01-30 03:51:21.28,random,false,2024-01-30 03:51:21.279,2024-02-01 03:05:17.426,0,50,100,2,635,completed,1,false,100
220,2024-01-30 02:36:13.534,random,false,2024-01-30 02:36:13.533,2024-02-01 03:40:59.821,0,50,100,1,625,completed,1,false,100
240,2024-02-01 02:34:33.953,random,false,2024-02-01 02:34:33.952,2024-02-01 03:41:00.066,0,50,100,3,645,completed,3,false,100
247,2024-02-01 03:03:26.333,random,false,2024-02-01 03:03:26.332,2024-02-01 03:41:10.548,0,50,100,1,652,completed,8,false,100
243,2024-02-01 02:34:51.495,random,false,2024-02-01 02:34:51.494,2024-02-01 03:41:31.667,0,50,100,2,648,completed,7,false,100
252,2024-02-01 03:41:17.131,random,false,2024-02-01 03:41:17.13,2024-02-01 04:13:19.424,100,150,100,1,657,completed,4,true,100
251,2024-02-01 03:41:15.08,random,false,2024-02-01 03:41:15.079,2024-02-01 04:13:22.174,100,150,100,1,656,completed,1,true,100
254,2024-02-01 03:41:43.607,random,false,2024-02-01 03:41:43.605,2024-02-01 04:13:30.004,100,150,100,1,659,completed,8,true,100
246,2024-02-01 03:03:16.828,random,false,2024-02-01 03:03:16.827,2024-02-01 04:13:42.698,100,150,100,3,651,completed,7,true,100
253,2024-02-01 03:41:39.771,random,false,2024-02-01 03:41:39.77,2024-02-01 04:13:42.821,100,150,100,2,658,completed,7,true,100
260,2024-02-01 04:13:56.371,random,true,2024-02-01 04:13:56.37,,,,100,3,665,active,7,,100
244,2024-02-01 03:02:58.404,random,false,2024-02-01 03:02:58.403,2024-02-01 04:46:41.336,0,50,100,2,649,completed,3,false,100
258,2024-02-01 04:13:54.575,random,false,2024-02-01 04:13:54.573,2024-02-01 04:46:57.559,0,50,100,1,663,completed,8,false,100
241,2024-02-01 02:34:34.774,random,false,2024-02-01 02:34:34.773,2024-02-01 04:46:57.846,0,50,100,2,646,completed,8,false,100
249,2024-02-01 03:05:26.876,random,false,2024-02-01 03:05:26.875,2024-02-01 04:47:19.342,0,50,100,2,654,completed,1,false,100
245,2024-02-01 03:03:14.257,random,false,2024-02-01 03:03:14.295,2024-02-01 22:52:38.865,0,50,100,1,650,completed,7,false,100
265,2024-02-01 22:52:45.964,random,false,2024-02-01 22:52:45.963,2024-02-01 23:14:29.205,0,50,100,1,670,completed,7,false,100
263,2024-02-01 04:47:10.456,random,false,2024-02-01 04:47:10.455,2024-02-01 23:14:54.998,0,50,100,2,668,completed,8,false,100
267,2024-02-01 23:15:02.611,random,false,2024-02-01 23:15:02.611,2024-02-01 23:38:34.145,0,50,100,2,672,completed,8,false,100
173,2024-01-27 03:32:20.625,random,false,2024-01-27 03:32:20.624,2024-02-01 23:53:40.546,0,50,100,1,578,completed,6,false,100
266,2024-02-01 23:14:33.899,random,false,2024-02-01 23:14:33.898,2024-02-02 00:25:02.088,0,50,100,1,671,completed,7,false,100
255,2024-02-01 04:13:20.364,random,false,2024-02-01 04:13:20.363,2024-02-02 01:16:25.237,0,50,100,1,660,completed,3,false,100
273,2024-02-02 01:19:08.515,random,false,2024-02-02 01:19:08.514,2024-02-02 01:47:23.793,0,50,100,1,678,completed,3,false,100
256,2024-02-01 04:13:31.997,random,false,2024-02-01 04:13:31.996,2024-02-02 01:54:16.502,0,50,100,1,661,completed,4,false,100
262,2024-02-01 04:47:06.885,random,false,2024-02-01 04:47:06.884,2024-02-02 02:15:34.658,0,50,100,1,667,completed,8,false,100
268,2024-02-01 23:38:42.177,random,false,2024-02-01 23:38:42.176,2024-02-02 02:15:34.781,0,50,100,2,673,completed,8,false,100
278,2024-02-02 02:15:43.586,random,true,2024-02-02 02:15:43.585,,,,100,2,683,active,8,,100
272,2024-02-02 01:12:57.835,random,false,2024-02-02 01:12:57.834,2024-02-02 02:15:45.585,0,50,100,1,677,completed,5,false,100
261,2024-02-01 04:46:53.365,random,false,2024-02-01 04:46:53.364,2024-02-02 02:15:47.276,0,50,100,2,666,completed,3,false,100
282,2024-02-02 02:16:08.097,random,true,2024-02-02 02:16:08.096,,,,100,2,687,active,9,,100
277,2024-02-02 01:54:23.275,random,false,2024-02-02 01:54:23.274,2024-02-02 02:16:20.754,0,50,100,1,682,completed,4,false,100
281,2024-02-02 02:15:55.96,random,false,2024-02-02 02:15:55.959,2024-02-02 02:50:04.75,0,50,100,2,686,completed,3,false,100
279,2024-02-02 02:15:47.292,random,false,2024-02-02 02:15:47.291,2024-02-02 02:50:23.272,0,50,100,1,684,completed,8,false,100
234,2024-01-31 02:44:06.027,random,false,2024-01-31 02:44:06.026,2024-02-02 02:50:29.52,0,50,100,1,639,completed,9,false,100
280,2024-02-02 02:15:52.424,random,false,2024-02-02 02:15:52.423,2024-02-02 02:56:11.965,0,50,100,1,685,completed,5,false,100
271,2024-02-02 00:25:09.99,random,false,2024-02-02 00:25:09.988,2024-02-02 16:00:27.066,0,50,100,1,676,completed,7,false,100
270,2024-02-01 23:53:47.725,random,false,2024-02-01 23:53:47.724,2024-02-03 00:19:05.741,100,150,100,1,675,completed,6,true,100
286,2024-02-02 02:58:38.4,random,false,2024-02-02 02:58:38.399,2024-02-03 00:19:24.378,100,150,100,2,691,completed,3,true,100
284,2024-02-02 02:51:50.355,random,false,2024-02-02 02:51:50.354,2024-02-03 00:19:35.961,100,150,100,1,689,completed,9,true,100
288,2024-02-03 00:19:45.459,random,true,2024-02-03 00:19:45.453,,,,100,1,693,active,9,,100
285,2024-02-02 02:56:19.932,random,false,2024-02-02 02:56:19.931,2024-02-03 00:58:15.268,0,50,100,1,690,completed,5,false,100
287,2024-02-03 00:19:41.328,random,false,2024-02-03 00:19:41.327,2024-02-03 00:58:34.561,0,50,100,2,692,completed,3,false,100
283,2024-02-02 02:16:27.881,random,false,2024-02-02 02:16:27.88,2024-02-03 02:04:52.636,100,150,100,1,688,completed,4,true,100
289,2024-02-03 00:20:30.965,random,false,2024-02-03 00:20:30.964,2024-02-03 02:04:58.228,100,150,100,1,694,completed,8,true,100
290,2024-02-03 00:58:24.125,random,false,2024-02-03 00:58:24.124,2024-02-03 02:06:11.025,100,150,100,1,695,completed,5,true,100
248,2024-02-01 03:03:31.236,random,false,2024-02-01 03:03:31.235,2024-02-03 02:28:17.631,100,150,100,3,653,completed,4,true,100
274,2024-02-02 01:47:32.278,random,false,2024-02-02 01:47:32.277,2024-02-03 02:57:45.698,100,150,100,1,679,completed,3,true,100
269,2024-02-01 23:53:35.455,random,false,2024-02-01 23:53:35.454,2024-02-03 20:20:28.473,100,150,100,2,674,completed,6,true,100
275,2024-02-02 01:47:32.818,random,false,2024-02-02 01:47:32.817,2024-02-04 07:58:20.647,0,50,100,2,680,completed,5,false,100
257,2024-02-01 04:13:33.265,random,false,2024-02-01 04:13:33.264,2024-02-05 01:49:29.368,100,150,100,1,662,completed,1,true,100
264,2024-02-01 04:47:29.052,random,false,2024-02-01 04:47:29.051,2024-02-05 02:21:47.354,0,50,100,2,669,completed,1,false,100
242,2024-02-01 02:34:46.726,random,false,2024-02-01 02:34:46.725,2024-02-05 04:03:02.287,100,150,100,3,647,completed,1,true,100
276,2024-02-02 01:47:55.412,random,false,2024-02-02 01:47:55.411,2024-02-03 01:23:27.872,0,50,100,2,681,completed,8,false,100
291,2024-02-03 00:58:42.772,random,false,2024-02-03 00:58:42.771,2024-02-03 02:04:32.968,100,150,100,2,696,completed,3,true,100
295,2024-02-03 02:05:21.019,random,true,2024-02-03 02:05:21.019,,,,100,1,700,active,4,,100
250,2024-02-01 03:41:09.207,random,false,2024-02-01 03:41:09.206,2024-02-03 02:27:56.635,100,150,100,3,655,completed,3,true,100
292,2024-02-03 01:23:53.954,random,false,2024-02-03 01:23:53.953,2024-02-03 02:28:06.74,100,150,100,2,697,completed,8,true,100
297,2024-02-03 02:28:11.073,random,true,2024-02-03 02:28:11.072,,,,100,3,702,active,3,,100
298,2024-02-03 02:28:14.394,random,true,2024-02-03 02:28:14.393,,,,100,2,703,active,8,,100
300,2024-02-03 02:29:04.367,random,false,2024-02-03 02:29:04.366,2024-02-03 02:57:52.27,100,150,100,3,705,completed,4,true,100
296,2024-02-03 02:06:19.089,random,false,2024-02-03 02:06:19.088,2024-02-03 19:34:15.47,100,150,100,1,701,completed,5,true,100
305,2024-02-03 19:34:30.05,random,false,2024-02-03 19:34:30.049,2024-02-03 20:20:33.732,100,150,100,1,710,completed,5,true,100
308,2024-02-03 20:57:43.772,random,true,2024-02-03 20:57:43.771,,,,100,1,713,active,6,,100
307,2024-02-03 20:20:41.747,random,false,2024-02-03 20:20:41.746,2024-02-03 22:07:41.676,0,50,100,1,712,completed,5,false,100
309,2024-02-04 00:37:57.49,random,false,2024-02-04 00:37:57.489,2024-02-04 01:15:59.105,0,50,100,1,714,completed,5,false,100
310,2024-02-04 01:16:12.689,random,false,2024-02-04 01:16:12.688,2024-02-04 02:01:55.366,100,150,100,1,715,completed,5,true,100
311,2024-02-04 02:02:03.669,random,false,2024-02-04 02:02:03.668,2024-02-04 02:27:20.539,0,50,100,1,716,completed,5,false,100
312,2024-02-04 02:27:32.451,random,false,2024-02-04 02:27:32.45,2024-02-04 03:04:36.339,0,50,100,1,717,completed,5,false,100
313,2024-02-04 03:04:49.345,random,false,2024-02-04 03:04:49.344,2024-02-04 03:37:58.343,0,50,100,1,718,completed,5,false,100
299,2024-02-03 02:28:21.69,random,false,2024-02-03 02:28:21.689,2024-02-04 04:09:29.935,0,50,100,3,704,completed,5,false,100
315,2024-02-04 05:24:32.467,random,false,2024-02-04 05:24:32.465,2024-02-04 05:54:33.097,100,150,100,3,720,completed,5,true,100
316,2024-02-04 05:54:41.83,random,false,2024-02-04 05:54:41.829,2024-02-04 06:20:56.841,0,50,100,3,721,completed,5,false,100
317,2024-02-04 06:21:29.869,random,false,2024-02-04 06:21:29.868,2024-02-04 06:49:00.189,0,50,100,3,722,completed,5,false,100
318,2024-02-04 06:49:07.559,random,false,2024-02-04 06:49:07.557,2024-02-04 07:25:25.26,0,50,100,3,723,completed,5,false,100
319,2024-02-04 07:25:35.697,random,true,2024-02-04 07:25:35.696,,,,100,3,724,active,5,,100
320,2024-02-04 07:58:28.053,random,false,2024-02-04 07:58:28.052,2024-02-04 08:24:33.302,100,150,100,2,725,completed,5,true,100
321,2024-02-04 08:25:01.604,random,false,2024-02-04 08:25:01.603,2024-02-04 09:07:31.14,0,50,100,2,726,completed,5,false,100
322,2024-02-04 09:07:38.88,random,false,2024-02-04 09:07:38.879,2024-02-04 09:40:39.911,0,50,100,2,727,completed,5,false,100
323,2024-02-04 09:40:47.246,random,false,2024-02-04 09:40:47.245,2024-02-04 10:11:59.976,100,150,100,2,728,completed,5,true,100
301,2024-02-03 02:33:30.776,random,false,2024-02-03 02:33:30.775,2024-02-04 14:08:05.714,0,50,100,1,706,completed,6,false,100
326,2024-02-04 14:10:14.847,random,true,2024-02-04 14:10:14.846,,,,100,1,731,active,6,,100
306,2024-02-03 20:20:35.618,random,false,2024-02-03 20:20:35.617,2024-02-04 14:44:47.507,0,50,100,2,711,completed,6,false,100
325,2024-02-04 13:38:54.572,random,false,2024-02-04 13:38:54.571,2024-02-04 14:44:48.416,0,50,100,2,730,completed,2,false,100
328,2024-02-04 14:44:57.814,random,true,2024-02-04 14:44:57.813,,,,100,1,733,active,2,,100
327,2024-02-04 14:44:54.637,random,false,2024-02-04 14:44:54.636,2024-02-04 15:10:26.71,100,150,100,2,732,completed,6,true,100
329,2024-02-04 14:44:58.785,random,false,2024-02-04 14:44:58.784,2024-02-04 15:10:39.293,100,150,100,2,734,completed,2,true,100
331,2024-02-04 15:10:51.375,random,true,2024-02-04 15:10:51.374,,,,100,2,736,active,2,,100
330,2024-02-04 15:10:35.164,random,false,2024-02-04 15:10:35.163,2024-02-04 15:46:09.64,0,50,100,2,735,completed,6,false,100
332,2024-02-04 15:46:17.009,random,true,2024-02-04 15:46:17.008,,,,100,2,737,active,6,,100
324,2024-02-04 10:12:07.235,random,false,2024-02-04 10:12:07.234,2024-02-04 18:21:39.69,0,50,100,2,729,completed,5,false,100
333,2024-02-04 18:21:47.166,random,false,2024-02-04 18:21:47.165,2024-02-04 18:55:53.2,0,50,100,2,738,completed,5,false,100
334,2024-02-04 18:56:01.669,random,false,2024-02-04 18:56:01.668,2024-02-04 19:40:46.888,100,150,100,2,739,completed,5,true,100
335,2024-02-04 19:40:55.313,random,false,2024-02-04 19:40:55.312,2024-02-04 20:04:40.373,0,50,100,2,740,completed,5,false,100
314,2024-02-04 03:38:05.437,random,false,2024-02-04 03:38:05.436,2024-02-04 22:10:12.579,0,50,100,1,719,completed,5,false,100
259,2024-02-01 04:13:55.73,random,false,2024-02-01 04:13:55.729,2024-02-04 23:10:42.808,0,50,100,2,664,completed,7,false,100
340,2024-02-04 23:12:06.05,random,true,2024-02-04 23:12:06.049,,,,100,1,745,active,5,,100
339,2024-02-04 23:10:55.363,random,false,2024-02-04 23:10:55.362,2024-02-04 23:51:27.584,0,50,100,2,744,completed,7,false,100
336,2024-02-04 20:05:09.025,random,false,2024-02-04 20:05:09.024,2024-02-04 23:52:20.452,0,50,100,2,741,completed,5,false,100
337,2024-02-04 22:10:20.353,random,false,2024-02-04 22:10:20.352,2024-02-04 23:52:20.654,0,50,100,1,742,completed,5,false,100
341,2024-02-04 23:52:28.779,random,true,2024-02-04 23:52:28.778,,,,100,2,746,active,5,,100
342,2024-02-04 23:52:33.483,random,true,2024-02-04 23:52:33.482,,,,100,1,747,active,5,,100
294,2024-02-03 02:05:06.412,random,false,2024-02-03 02:05:06.411,2024-02-05 00:51:19.723,0,50,100,1,699,completed,8,false,100
304,2024-02-03 03:13:40.843,random,false,2024-02-03 03:13:40.855,2024-02-05 00:51:20.168,0,50,100,1,709,completed,3,false,100
338,2024-02-04 22:29:34.143,random,false,2024-02-04 22:29:34.142,2024-02-05 00:51:22.526,0,50,100,1,743,completed,7,false,100
303,2024-02-03 02:58:53.167,random,false,2024-02-03 02:58:53.166,2024-02-05 00:51:45.734,0,50,100,3,708,completed,4,false,100
343,2024-02-04 23:54:19.349,random,false,2024-02-04 23:54:19.348,2024-02-05 01:21:16.85,0,50,100,2,748,completed,7,false,100
347,2024-02-05 00:52:13.196,random,false,2024-02-05 00:52:13.195,2024-02-05 01:21:30.778,0,50,100,1,752,completed,3,false,100
344,2024-02-05 00:51:27.203,random,false,2024-02-05 00:51:27.202,2024-02-05 01:21:33.319,0,50,100,1,749,completed,8,false,100
346,2024-02-05 00:51:56.377,random,false,2024-02-05 00:51:56.375,2024-02-05 01:21:47.273,0,50,100,3,751,completed,4,false,100
349,2024-02-05 01:21:40.09,random,false,2024-02-05 01:21:40.089,2024-02-05 01:48:58.161,100,150,100,1,754,completed,3,true,100
345,2024-02-05 00:51:29.917,random,false,2024-02-05 00:51:29.916,2024-02-05 01:49:14.092,100,150,100,1,750,completed,7,true,100
351,2024-02-05 01:21:53.997,random,false,2024-02-05 01:21:53.996,2024-02-05 01:49:35.512,100,150,100,3,756,completed,4,true,100
293,2024-02-03 02:04:47.711,random,false,2024-02-03 02:04:47.71,2024-02-05 02:20:50.07,0,50,100,2,698,completed,3,false,100
363,2024-02-05 02:51:47.047,random,true,2024-02-05 02:51:47.046,,,,100,2,768,active,1,,100
352,2024-02-05 01:49:11.855,random,false,2024-02-05 01:49:11.854,2024-02-05 03:26:06.722,0,50,100,1,757,completed,3,false,100
302,2024-02-03 02:57:52.577,random,false,2024-02-03 02:57:52.576,2024-02-05 03:26:28.578,0,50,100,3,707,completed,8,false,100
355,2024-02-05 01:49:53.628,random,false,2024-02-05 01:49:53.641,2024-02-05 03:26:55.444,0,50,100,1,760,completed,1,false,100
350,2024-02-05 01:21:40.592,random,false,2024-02-05 01:21:40.591,2024-02-05 01:50:00.592,100,150,100,1,755,completed,8,true,100
356,2024-02-05 01:50:25.904,random,false,2024-02-05 01:50:25.903,2024-02-05 02:21:34.147,0,50,100,1,761,completed,8,false,100
358,2024-02-05 02:21:44.083,random,false,2024-02-05 02:21:44.096,2024-02-05 02:51:13.443,100,150,100,2,763,completed,3,true,100
367,2024-02-05 03:26:14.968,random,true,2024-02-05 03:26:14.967,,,,100,1,772,active,3,,100
370,2024-02-05 03:27:03.291,random,true,2024-02-05 03:27:03.29,,,,100,1,775,active,1,,100
365,2024-02-05 02:52:21.814,random,false,2024-02-05 02:52:21.813,2024-02-05 03:27:10.676,0,50,100,2,770,completed,7,false,100
366,2024-02-05 02:52:31.86,random,false,2024-02-05 02:52:31.879,2024-02-05 04:02:40.877,100,150,100,2,771,completed,3,true,100
362,2024-02-05 02:51:43.477,random,false,2024-02-05 02:51:43.476,2024-02-05 04:02:59.633,100,150,100,1,767,completed,8,true,100
348,2024-02-05 01:21:24.038,random,false,2024-02-05 01:21:24.037,2024-02-05 02:21:52.571,0,50,100,2,753,completed,7,false,100
359,2024-02-05 02:21:56.218,random,false,2024-02-05 02:21:56.217,2024-02-05 02:51:37.987,100,150,100,2,764,completed,1,true,100
354,2024-02-05 01:49:47.089,random,false,2024-02-05 01:49:47.088,2024-02-05 02:22:09.58,0,50,100,3,759,completed,4,false,100
357,2024-02-05 02:21:40.945,random,false,2024-02-05 02:21:40.944,2024-02-05 02:51:34.856,100,150,100,1,762,completed,8,true,100
360,2024-02-05 02:22:00.702,random,false,2024-02-05 02:22:00.701,2024-02-05 02:52:14.771,100,150,100,2,765,completed,7,true,100
364,2024-02-05 02:51:59.463,random,false,2024-02-05 02:51:59.462,2024-02-05 03:26:17.93,0,50,100,3,769,completed,4,false,100
371,2024-02-05 03:27:30.365,random,true,2024-02-05 03:27:30.38,,,,100,2,776,active,7,,100
361,2024-02-05 02:22:16.74,random,false,2024-02-05 02:22:16.739,2024-02-05 02:51:50.759,100,150,100,3,766,completed,4,true,100
369,2024-02-05 03:26:35.901,random,true,2024-02-05 03:26:35.9,,,,100,3,774,active,8,,100
368,2024-02-05 03:26:25.02,random,false,2024-02-05 03:26:25.019,2024-02-05 04:02:41.503,100,150,100,3,773,completed,4,true,100
372,2024-02-05 04:02:53.787,random,true,2024-02-05 04:02:53.786,,,,100,3,777,active,4,,100
353,2024-02-05 01:49:21.028,random,false,2024-02-05 01:49:21.027,2024-02-05 04:02:59.545,100,150,100,1,758,completed,7,true,100
373,2024-02-05 04:03:07.021,random,true,2024-02-05 04:03:07.02,,,,100,1,778,active,7,,100
374,2024-02-05 04:03:09.481,random,true,2024-02-05 04:03:09.48,,,,100,1,779,active,8,,100
375,2024-02-05 04:03:14.4,random,true,2024-02-05 04:03:14.398,,,,100,3,780,active,1,,100
376,2024-02-05 04:03:21.529,random,true,2024-02-05 04:03:21.576,,,,100,2,781,active,3,,100
